speed,volume,weather,time_of_day,congestion_level,location,day_of_week,is_weekend,holiday,special_event,speed_volume,road_status,road_type,Is_Peak_Hour
49,370.176,foggy,13:00:00,medium,Kathmandu,Monday,0,0,0,18138.624,,,
42,82.944,sunny,14:01:00,low,Kathmandu,Monday,0,0,0,3483.648,,,
51,219.648,foggy,04:40:00,medium,Kathmandu,Sunday,0,0,0,11202.048,,,
49,252.672,rainy,12:34:00,high,Tokha,Thursday,0,1,0,12380.928,,,
59,182.016,sunny,06:21:00,high,Boudha,Wednesday,0,1,0,10738.944,,,
50,168.192,foggy,18:16:00,medium,Kathmandu,Tuesday,0,0,0,8409.6,,,
45,326.016,rainy,03:51:00,medium,Koteshwor,Thursday,0,0,0,14670.72,,,
59,158.208,rainy,19:44:00,medium,Pokhara,Wednesday,0,0,0,9334.272,,,
53,147.456,rainy,13:40:00,medium,Bhaktapur,Friday,0,0,0,7815.168,,,
51,261.12,foggy,13:44:00,medium,Godavari,Wednesday,0,0,0,13317.12,,,
48,1230.1875,cloudy,09:05:00,high,Durbar Marg,Saturday,1,0,0,59049,,,
50,553.5,foggy,09:45:00,high,Durbar Marg,Friday,0,0,0,27675,,,
49,77.824,rainy,03:56:00,medium,Koteshwor,Sunday,0,0,0,3813.376,,,
51,226.816,sunny,03:08:00,low,Kirtipur,Monday,0,0,0,11567.616,,,
50,316.416,cloudy,13:00:00,high,New Road,Tuesday,0,0,1,15820.8,,,
43,426.24,sunny,18:18:00,high,Lalitpur,Saturday,1,0,0,18328.32,,,
57,147.456,foggy,04:12:00,medium,Lalitpur,Thursday,0,0,0,8404.992,,,
44,551.808,sunny,10:55:00,low,Madhyapur Thimi,Sunday,0,0,0,24279.552,,,
46,122.368,rainy,12:24:00,medium,Tokha,Thursday,0,0,0,5628.928,,,
53,146.432,rainy,18:57:00,medium,Kathmandu,Thursday,0,0,0,7760.896,,,
53,155.648,sunny,15:59:00,low,Madhyapur Thimi,Wednesday,0,0,0,8249.344,,,
49,259.2,cloudy,12:51:00,low,Pokhara,Wednesday,0,0,0,12700.8,,,
47,238.592,cloudy,01:48:00,low,Koteshwor,Friday,0,0,0,11213.824,,,
42,330.624,cloudy,11:20:00,high,Kathmandu,Saturday,1,0,0,13886.208,,,
48,294.144,cloudy,02:37:00,low,Boudha,Wednesday,0,0,0,14118.912,,,
54,123.904,sunny,06:01:00,low,Lazimpat,Thursday,0,0,0,6690.816,,,
47,227.328,sunny,13:22:00,low,Madhyapur Thimi,Wednesday,0,0,0,10684.416,,,
51,265.728,cloudy,10:50:00,high,Bhaktapur,Sunday,0,1,0,13552.128,,,
48,121.344,foggy,16:55:00,medium,Kathmandu,Wednesday,0,0,0,5824.512,,,
54,238.08,rainy,06:57:00,medium,Lazimpat,Tuesday,0,0,0,12856.32,,,
42,278.784,cloudy,11:21:00,low,Godavari,Wednesday,0,0,0,11708.928,,,
62,83.712,cloudy,06:19:00,low,Boudha,Wednesday,0,0,0,5190.144,,,
45,120.576,rainy,15:35:00,medium,Durbar Marg,Wednesday,0,0,0,5425.92,,,
42,105.216,sunny,22:39:00,high,Boudha,Tuesday,0,1,0,4419.072,,,
53,512.64,foggy,13:02:00,medium,Boudha,Tuesday,0,0,0,27169.92,,,
49,130.56,cloudy,20:35:00,low,Tokha,Friday,0,0,0,6397.44,,,
37,201.216,rainy,13:55:00,medium,Godavari,Sunday,0,0,0,7444.992,,,
51,745.875,cloudy,09:13:00,high,Balkumari,Sunday,0,0,0,38039.625,,,
45,102.4,rainy,08:57:00,medium,Thamel,Friday,0,0,0,4608,,,
46,453.888,cloudy,22:03:00,low,Bhaktapur,Wednesday,0,0,0,20878.848,,,
42,158.208,cloudy,05:09:00,low,Balkumari,Thursday,0,0,0,6644.736,,,
45,340.992,cloudy,11:59:00,low,Lazimpat,Thursday,0,0,0,15344.64,,,
47,88.064,cloudy,05:27:00,low,Balkumari,Friday,0,0,0,4139.008,,,
50,491.904,foggy,21:54:00,high,Tokha,Thursday,0,0,1,24595.2,,,
49,2414.8125,rainy,09:49:00,high,Kuleshwor,Tuesday,0,0,0,118325.8125,,,
52,235.776,sunny,01:08:00,low,Balkumari,Tuesday,0,0,0,12260.352,,,
42,269.568,rainy,07:53:00,medium,Lazimpat,Tuesday,0,0,0,11321.856,,,
42,3246.328125,cloudy,09:18:00,high,Balkumari,Saturday,1,0,0,136345.78125,,,
51,316.416,sunny,13:23:00,high,Pokhara,Sunday,0,1,0,16137.216,,,
45,194.304,foggy,06:55:00,medium,Butwal,Monday,0,0,0,8743.68,,,
55,173.568,sunny,10:11:00,low,Lalitpur,Wednesday,0,0,0,9546.24,,,
44,166.4,foggy,19:41:00,medium,Balkumari,Sunday,0,0,0,7321.6,,,
36,67.072,foggy,00:54:00,medium,Bhaktapur,Friday,0,0,0,2414.592,,,
51,1863,rainy,09:10:00,high,Godavari,Thursday,0,1,0,95013,,,
53,167.424,rainy,21:35:00,medium,Balkumari,Sunday,0,0,0,8873.472,,,
46,1039.5,cloudy,17:42:00,medium,Pokhara,Friday,0,0,0,47817,,,
33,2242.6875,cloudy,17:55:00,high,Madhyapur Thimi,Wednesday,0,0,1,74008.6875,,,
54,80.64,sunny,22:05:00,low,Butwal,Tuesday,0,0,0,4354.56,,,
45,71.168,foggy,05:56:00,medium,Koteshwor,Friday,0,0,0,3202.56,,,
58,336.384,foggy,01:01:00,high,Lazimpat,Saturday,1,0,0,19510.272,,,
46,249.6,cloudy,00:28:00,low,Kathmandu,Wednesday,0,0,0,11481.6,,,
46,445.824,foggy,07:53:00,high,Kirtipur,Saturday,1,0,0,20507.904,,,
50,189.952,cloudy,08:05:00,low,Kuleshwor,Thursday,0,0,0,9497.6,,,
40,71.68,foggy,14:37:00,medium,Thamel,Sunday,0,0,0,2867.2,,,
55,355.968,rainy,19:12:00,medium,Kirtipur,Thursday,0,0,0,19578.24,,,
46,201.728,foggy,18:25:00,medium,Butwal,Thursday,0,0,0,9279.488,,,
55,380.928,rainy,22:00:00,medium,Boudha,Sunday,0,0,0,20951.04,,,
55,237.568,foggy,19:32:00,medium,Koteshwor,Monday,0,0,0,13066.24,,,
74,267.84,cloudy,18:42:00,high,Kuleshwor,Wednesday,0,0,1,19820.16,,,
50,82.944,foggy,06:59:00,medium,Balkumari,Friday,0,0,0,4147.2,,,
44,81.408,cloudy,00:48:00,high,Koteshwor,Saturday,1,0,0,3581.952,,,
61,259.584,rainy,11:15:00,medium,Koteshwor,Tuesday,0,0,0,15834.624,,,
30,66.048,sunny,16:32:00,low,Thamel,Monday,0,0,0,1981.44,,,
45,106.496,foggy,05:35:00,medium,Lazimpat,Friday,0,0,0,4792.32,,,
48,176.256,sunny,14:14:00,high,Pokhara,Saturday,1,0,0,8460.288,,,
48,108.032,sunny,23:55:00,low,Durbar Marg,Wednesday,0,0,0,5185.536,,,
43,405.504,rainy,19:22:00,medium,Lalitpur,Sunday,0,0,0,17436.672,,,
53,154.112,cloudy,07:03:00,low,Bhaktapur,Friday,0,0,0,8167.936,,,
54,349.056,foggy,16:55:00,medium,Madhyapur Thimi,Tuesday,0,0,0,18849.024,,,
57,198.144,foggy,14:52:00,medium,Butwal,Sunday,0,0,0,11294.208,,,
47,253.952,cloudy,14:25:00,low,Bhaktapur,Thursday,0,0,0,11935.744,,,
49,353.28,foggy,13:56:00,medium,Butwal,Tuesday,0,0,0,17310.72,,,
52,61.44,rainy,18:09:00,medium,Balkumari,Sunday,0,0,0,3194.88,,,
51,316.416,cloudy,10:59:00,high,Madhyapur Thimi,Sunday,0,1,0,16137.216,,,
37,698.625,foggy,17:21:00,high,Pokhara,Friday,0,0,0,25849.125,,,
56,249.344,cloudy,21:52:00,low,Kuleshwor,Sunday,0,0,0,13963.264,,,
44,1756.6875,foggy,09:48:00,high,Thamel,Sunday,0,0,0,77294.25,,,
54,246.784,rainy,12:42:00,medium,Bhaktapur,Wednesday,0,0,0,13326.336,,,
49,237.312,rainy,02:35:00,high,Pokhara,Sunday,0,1,0,11628.288,,,
54,147.968,foggy,19:36:00,medium,Pokhara,Thursday,0,0,0,7990.272,,,
46,1397.25,rainy,09:36:00,high,Koteshwor,Thursday,0,0,0,64273.5,,,
46,263.424,rainy,10:17:00,medium,Tokha,Tuesday,0,0,0,12117.504,,,
59,278.784,sunny,05:31:00,low,Lazimpat,Monday,0,0,0,16448.256,,,
49,236.544,rainy,15:51:00,medium,Thamel,Wednesday,0,0,0,11590.656,,,
48,370.944,rainy,07:08:00,high,Butwal,Saturday,1,0,0,17805.312,,,
46,99.84,sunny,03:33:00,low,Thamel,Tuesday,0,0,0,4592.64,,,
48,84.48,foggy,02:33:00,medium,Madhyapur Thimi,Monday,0,0,0,4055.04,,,
44,103.936,sunny,22:14:00,low,Kirtipur,Tuesday,0,0,0,4573.184,,,
58,195.072,foggy,02:02:00,medium,New Road,Friday,0,0,0,11314.176,,,
48,164.864,foggy,06:10:00,medium,Thamel,Monday,0,0,0,7913.472,,,
57,374.016,foggy,21:18:00,medium,Boudha,Tuesday,0,0,0,21318.912,,,
56,215.808,rainy,20:52:00,medium,Boudha,Tuesday,0,0,0,12085.248,,,
36,57.344,sunny,14:17:00,low,Kathmandu,Monday,0,0,0,2064.384,,,
48,496.512,rainy,14:04:00,high,Tokha,Saturday,1,0,0,23832.576,,,
52,368.64,foggy,03:16:00,high,Durbar Marg,Sunday,0,1,0,19169.28,,,
53,343.296,cloudy,13:58:00,low,Durbar Marg,Tuesday,0,0,0,18194.688,,,
52,100.864,rainy,08:48:00,medium,Bhaktapur,Monday,0,0,0,5244.928,,,
52,162.304,rainy,01:46:00,medium,Kirtipur,Thursday,0,0,0,8439.808,,,
53,232.448,cloudy,13:13:00,low,Boudha,Thursday,0,0,0,12319.744,,,
51,698.625,foggy,17:45:00,high,Lazimpat,Saturday,1,0,0,35629.875,,,
46,168.448,rainy,08:43:00,medium,Madhyapur Thimi,Tuesday,0,0,0,7748.608,,,
52,359.424,sunny,03:44:00,low,Madhyapur Thimi,Friday,0,0,0,18690.048,,,
51,156.16,rainy,16:22:00,medium,Kuleshwor,Monday,0,0,0,7964.16,,,
52,101.888,cloudy,19:01:00,low,Madhyapur Thimi,Wednesday,0,0,0,5298.176,,,
45,291.456,foggy,06:55:00,high,Butwal,Friday,0,1,0,13115.52,,,
53,1022.625,cloudy,18:00:00,medium,Boudha,Wednesday,0,0,0,54199.125,,,
48,234.24,foggy,16:01:00,high,Tokha,Thursday,0,1,0,11243.52,,,
52,213.504,cloudy,10:10:00,low,Butwal,Monday,0,0,0,11102.208,,,
47,254.976,sunny,16:28:00,low,Godavari,Tuesday,0,0,0,11983.872,,,
49,108.544,foggy,18:21:00,medium,Bhaktapur,Wednesday,0,0,0,5318.656,,,
48,130.048,sunny,15:04:00,low,Bhaktapur,Monday,0,0,0,6242.304,,,
56,2085.75,sunny,09:32:00,high,Durbar Marg,Monday,0,0,1,116802,,,
48,303.36,sunny,10:57:00,high,Madhyapur Thimi,Saturday,1,0,0,14561.28,,,
47,262.656,foggy,01:23:00,medium,Kathmandu,Thursday,0,0,0,12344.832,,,
53,187.392,rainy,02:12:00,medium,Thamel,Monday,0,0,0,9931.776,,,
52,924.75,sunny,17:46:00,medium,Kuleshwor,Friday,0,0,0,48087,,,
54,281.088,cloudy,10:51:00,low,Madhyapur Thimi,Friday,0,0,0,15178.752,,,
48,183.552,cloudy,23:32:00,low,Madhyapur Thimi,Tuesday,0,0,0,8810.496,,,
43,211.968,foggy,18:21:00,medium,Lazimpat,Thursday,0,0,0,9114.624,,,
51,2055.375,rainy,17:17:00,high,Koteshwor,Sunday,0,0,0,104824.125,,,
52,224.256,cloudy,01:08:00,low,Balkumari,Wednesday,0,0,0,11661.312,,,
46,291.84,rainy,10:38:00,medium,Balkumari,Friday,0,0,0,13424.64,,,
44,184.32,foggy,03:00:00,medium,Kuleshwor,Sunday,0,0,0,8110.08,,,
48,118.272,sunny,06:25:00,low,Boudha,Friday,0,0,0,5677.056,,,
46,271.872,cloudy,20:23:00,high,Butwal,Sunday,0,0,1,12506.112,,,
43,109.824,rainy,15:23:00,medium,New Road,Friday,0,0,0,4722.432,,,
50,203.776,cloudy,22:40:00,low,Tokha,Friday,0,0,0,10188.8,,,
42,318.72,rainy,05:28:00,high,Godavari,Sunday,0,0,1,13386.24,,,
52,240.384,cloudy,16:12:00,low,Durbar Marg,Friday,0,0,0,12499.968,,,
43,180.224,rainy,19:22:00,medium,Lazimpat,Thursday,0,0,0,7749.632,,,
49,155.136,foggy,11:28:00,medium,Kuleshwor,Thursday,0,0,0,7601.664,,,
66,337.152,cloudy,13:06:00,low,Kathmandu,Sunday,0,0,0,22252.032,,,
52,162.816,sunny,15:14:00,low,Madhyapur Thimi,Monday,0,0,0,8466.432,,,
46,190.464,sunny,20:41:00,low,Pokhara,Tuesday,0,0,0,8761.344,,,
60,250.88,cloudy,02:22:00,low,Durbar Marg,Friday,0,0,0,15052.8,,,
53,189.696,cloudy,10:54:00,high,Durbar Marg,Saturday,1,0,0,10053.888,,,
52,151.552,sunny,18:41:00,low,Durbar Marg,Tuesday,0,0,0,7880.704,,,
48,56.32,foggy,02:33:00,medium,Godavari,Monday,0,0,0,2703.36,,,
52,86.784,rainy,13:07:00,medium,Koteshwor,Wednesday,0,0,0,4512.768,,,
50,278.784,rainy,06:07:00,medium,Madhyapur Thimi,Sunday,0,0,0,13939.2,,,
49,195.84,sunny,11:34:00,low,Balkumari,Sunday,0,0,0,9596.16,,,
55,203.52,rainy,04:11:00,high,Balkumari,Saturday,1,0,0,11193.6,,,
47,217.344,cloudy,20:21:00,low,Thamel,Tuesday,0,0,0,10215.168,,,
45,222.72,cloudy,14:58:00,low,Boudha,Tuesday,0,0,0,10022.4,,,
66,131.328,foggy,18:12:00,high,Kathmandu,Saturday,1,0,0,8667.648,,,
49,219.648,rainy,18:02:00,medium,Butwal,Tuesday,0,0,0,10762.752,,,
45,119.04,foggy,23:47:00,medium,Durbar Marg,Wednesday,0,0,0,5356.8,,,
57,272.64,sunny,02:19:00,low,Lalitpur,Sunday,0,0,0,15540.48,,,
50,1042.875,sunny,17:29:00,medium,Pokhara,Thursday,0,0,0,52143.75,,,
51,289.536,rainy,05:32:00,medium,Kuleshwor,Thursday,0,0,0,14766.336,,,
47,433.152,rainy,01:57:00,high,Butwal,Saturday,1,0,0,20358.144,,,
39,111.616,cloudy,21:09:00,low,Godavari,Monday,0,0,0,4353.024,,,
52,142.08,foggy,04:10:00,medium,Godavari,Monday,0,0,0,7388.16,,,
48,129.024,foggy,07:43:00,medium,Kathmandu,Tuesday,0,0,0,6193.152,,,
51,297.216,sunny,14:22:00,high,Pokhara,Saturday,1,0,0,15158.016,,,
41,261.888,rainy,04:43:00,medium,Butwal,Wednesday,0,0,0,10737.408,,,
47,254.976,rainy,12:16:00,medium,New Road,Thursday,0,0,0,11983.872,,,
49,133.632,cloudy,06:42:00,low,Kathmandu,Sunday,0,0,0,6547.968,,,
48,887.625,sunny,17:55:00,medium,Kirtipur,Monday,0,0,0,42606,,,
56,483.84,sunny,08:44:00,high,Tokha,Saturday,1,0,0,27095.04,,,
57,62.976,foggy,12:08:00,medium,Thamel,Monday,0,0,0,3589.632,,,
51,1272.375,rainy,09:06:00,high,Koteshwor,Friday,0,0,0,64891.125,,,
46,158.208,cloudy,08:53:00,high,Madhyapur Thimi,Saturday,1,0,0,7277.568,,,
51,266.496,foggy,06:38:00,medium,Kirtipur,Thursday,0,0,0,13591.296,,,
48,103.936,rainy,21:01:00,medium,Tokha,Sunday,0,0,0,4988.928,,,
52,101.888,cloudy,19:01:00,low,Koteshwor,Wednesday,0,0,0,5298.176,,,
50,216.064,rainy,06:12:00,medium,Kuleshwor,Monday,0,0,0,10803.2,,,
55,563.328,foggy,11:27:00,high,Pokhara,Saturday,1,0,0,30983.04,,,
52,627.75,cloudy,09:21:00,high,Balkumari,Monday,0,0,0,32643,,,
50,2475.5625,rainy,09:48:00,medium,Bhaktapur,Monday,0,0,0,123778.125,,,
43,370.944,sunny,02:00:00,high,Thamel,Thursday,0,0,1,15950.592,,,
54,231.168,foggy,15:19:00,medium,Thamel,Friday,0,0,0,12483.072,,,
51,248.064,sunny,06:49:00,low,Balkumari,Monday,0,0,0,12651.264,,,
47,184.832,cloudy,11:17:00,low,Koteshwor,Wednesday,0,0,0,8687.104,,,
51,247.808,cloudy,05:20:00,low,Thamel,Thursday,0,0,0,12638.208,,,
52,62.976,sunny,18:44:00,low,Madhyapur Thimi,Monday,0,0,0,3274.752,,,
46,541.44,cloudy,00:15:00,low,Durbar Marg,Monday,0,0,0,24906.24,,,
46,3067.875,rainy,09:05:00,high,Butwal,Tuesday,0,0,1,141122.25,,,
52,850.5,sunny,09:15:00,medium,Boudha,Sunday,0,0,0,44226,,,
51,374.784,foggy,04:36:00,medium,Kirtipur,Thursday,0,0,0,19113.984,,,
45,171.008,sunny,01:21:00,low,Tokha,Friday,0,0,0,7695.36,,,
70,205.824,foggy,14:07:00,high,Kathmandu,Saturday,1,0,0,14407.68,,,
46,148.48,rainy,03:55:00,medium,Balkumari,Sunday,0,0,0,6830.08,,,
62,1279.125,foggy,09:34:00,medium,Lalitpur,Friday,0,0,0,79305.75,,,
46,367.104,rainy,10:57:00,medium,Pokhara,Monday,0,0,0,16886.784,,,
55,160.256,sunny,00:20:00,low,Madhyapur Thimi,Friday,0,0,0,8814.08,,,
52,53.248,sunny,19:36:00,low,New Road,Tuesday,0,0,0,2768.896,,,
35,221.952,cloudy,01:55:00,high,Butwal,Saturday,1,0,0,7768.32,,,
43,188.928,sunny,22:09:00,high,Tokha,Friday,0,1,0,8123.904,,,
41,181.248,rainy,00:56:00,medium,Koteshwor,Sunday,0,0,0,7431.168,,,
52,160.256,cloudy,16:12:00,low,New Road,Wednesday,0,0,0,8333.312,,,
52,158.208,sunny,13:01:00,low,Lazimpat,Tuesday,0,0,0,8226.816,,,
54,90.624,cloudy,08:49:00,high,Lalitpur,Saturday,1,0,0,4893.696,,,
47,319.488,sunny,13:41:00,low,Bhaktapur,Thursday,0,0,0,15015.936,,,
51,316.416,sunny,02:06:00,high,Koteshwor,Saturday,1,1,0,16137.216,,,
43,291.072,sunny,22:38:00,low,New Road,Thursday,0,0,0,12516.096,,,
52,99.84,foggy,13:04:00,medium,Balkumari,Sunday,0,0,0,5191.68,,,
51,3515.90625,sunny,09:56:00,high,Butwal,Wednesday,0,0,1,179311.21875,,,
58,121.344,foggy,01:48:00,medium,Pokhara,Wednesday,0,0,0,7037.952,,,
31,1974.375,cloudy,17:32:00,medium,Durbar Marg,Thursday,0,0,0,61205.625,,,
53,197.376,sunny,03:33:00,low,Godavari,Monday,0,0,0,10460.928,,,
56,527.04,foggy,19:57:00,high,Boudha,Monday,0,1,0,29514.24,,,
46,235.008,rainy,03:45:00,medium,Kathmandu,Wednesday,0,0,0,10810.368,,,
51,245.76,cloudy,19:41:00,low,Lazimpat,Monday,0,0,0,12533.76,,,
44,165.888,sunny,04:30:00,low,Lalitpur,Wednesday,0,0,0,7299.072,,,
47,226.304,sunny,23:15:00,low,Lazimpat,Friday,0,0,0,10636.288,,,
53,251.136,foggy,20:15:00,medium,Thamel,Thursday,0,0,0,13310.208,,,
49,108.288,sunny,07:12:00,low,Butwal,Wednesday,0,0,0,5306.112,,,
41,368.64,rainy,07:11:00,medium,Butwal,Wednesday,0,0,0,15114.24,,,
51,237.056,foggy,11:29:00,medium,Tokha,Sunday,0,0,0,12089.856,,,
56,53.248,sunny,11:10:00,low,Tokha,Monday,0,0,0,2981.888,,,
48,52.224,cloudy,01:09:00,low,Thamel,Sunday,0,0,0,2506.752,,,
53,501.12,rainy,02:56:00,high,Butwal,Monday,0,1,0,26559.36,,,
55,182.784,rainy,12:07:00,medium,Thamel,Friday,0,0,0,10053.12,,,
50,212.992,sunny,01:44:00,low,Boudha,Sunday,0,0,0,10649.6,,,
35,222.208,rainy,08:21:00,medium,Godavari,Wednesday,0,0,0,7777.28,,,
53,204.8,foggy,02:46:00,medium,Lalitpur,Friday,0,0,0,10854.4,,,
41,128.256,cloudy,05:19:00,high,Bhaktapur,Saturday,1,0,0,5258.496,,,
50,140.8,cloudy,21:56:00,low,Lalitpur,Wednesday,0,0,0,7040,,,
53,208.896,rainy,16:10:00,medium,Kirtipur,Monday,0,0,0,11071.488,,,
54,294.912,foggy,13:14:00,high,Lalitpur,Wednesday,0,0,1,15925.248,,,
31,199.68,sunny,12:17:00,low,Koteshwor,Friday,0,0,0,6190.08,,,
47,54.272,sunny,21:01:00,low,Kathmandu,Sunday,0,0,0,2550.784,,,
40,155.136,foggy,18:06:00,medium,Durbar Marg,Monday,0,0,0,6205.44,,,
54,86.784,sunny,16:32:00,low,Thamel,Wednesday,0,0,0,4686.336,,,
49,966.9375,rainy,17:22:00,high,Lazimpat,Thursday,0,0,0,47379.9375,,,
49,181.248,rainy,22:18:00,medium,Pokhara,Monday,0,0,0,8881.152,,,
43,166.656,cloudy,19:47:00,low,Butwal,Friday,0,0,0,7166.208,,,
47,187.392,cloudy,01:27:00,low,Thamel,Monday,0,0,0,8807.424,,,
47,573.696,rainy,12:16:00,high,Kathmandu,Sunday,0,0,1,26963.712,,,
35,113.664,cloudy,15:45:00,high,Madhyapur Thimi,Wednesday,0,0,1,3978.24,,,
47,252.288,rainy,18:22:00,high,Pokhara,Saturday,1,0,0,11857.536,,,
50,269.568,sunny,00:56:00,low,Butwal,Friday,0,0,0,13478.4,,,
42,234.496,sunny,14:18:00,low,Bhaktapur,Wednesday,0,0,0,9848.832,,,
42,383.232,foggy,22:37:00,medium,Balkumari,Monday,0,0,0,16095.744,,,
37,148.992,foggy,11:43:00,medium,Pokhara,Wednesday,0,0,0,5512.704,,,
57,93.184,cloudy,07:20:00,low,Lalitpur,Tuesday,0,0,0,5311.488,,,
46,111.36,rainy,13:35:00,medium,Tokha,Friday,0,0,0,5122.56,,,
55,368.64,foggy,10:01:00,medium,New Road,Thursday,0,0,0,20275.2,,,
55,93.696,foggy,11:06:00,high,Balkumari,Saturday,1,0,0,5153.28,,,
40,149.504,foggy,00:46:00,medium,Thamel,Sunday,0,0,0,5980.16,,,
53,87.04,cloudy,23:55:00,low,Bhaktapur,Friday,0,0,0,4613.12,,,
72,194.56,cloudy,05:37:00,low,Kuleshwor,Monday,0,0,0,14008.32,,,
45,2030.0625,foggy,17:01:00,high,Godavari,Tuesday,0,0,0,91352.8125,,,
51,203.52,sunny,06:29:00,low,Kirtipur,Tuesday,0,0,0,10379.52,,,
43,51.2,sunny,18:27:00,low,Boudha,Tuesday,0,0,0,2201.6,,,
55,1063.125,sunny,17:27:00,high,Godavari,Saturday,1,0,0,58471.875,,,
47,106.496,cloudy,22:03:00,low,Kuleshwor,Monday,0,0,0,5005.312,,,
69,418.176,sunny,03:30:00,low,Kathmandu,Wednesday,0,0,0,28854.144,,,
53,209.408,rainy,04:42:00,medium,Boudha,Monday,0,0,0,11098.624,,,
50,389.376,cloudy,21:39:00,high,Balkumari,Thursday,0,0,1,19468.8,,,
49,235.008,foggy,02:52:00,medium,Butwal,Wednesday,0,0,0,11515.392,,,
51,67.072,rainy,12:07:00,medium,Godavari,Tuesday,0,0,0,3420.672,,,
55,297.216,sunny,07:39:00,high,Balkumari,Wednesday,0,1,0,16346.88,,,
50,167.424,cloudy,19:00:00,high,Lazimpat,Thursday,0,0,1,8371.2,,,
58,178.176,sunny,02:45:00,low,Kuleshwor,Wednesday,0,0,0,10334.208,,,
56,224.256,cloudy,03:44:00,low,Lalitpur,Thursday,0,0,0,12558.336,,,
72,139.776,sunny,11:33:00,low,New Road,Wednesday,0,0,0,10063.872,,,
51,80.896,cloudy,15:11:00,low,Boudha,Monday,0,0,0,4125.696,,,
31,1387.125,cloudy,09:58:00,medium,Butwal,Sunday,0,0,0,43000.875,,,
50,76.288,foggy,04:42:00,medium,Lazimpat,Sunday,0,0,0,3814.4,,,
50,238.592,cloudy,16:30:00,low,Boudha,Monday,0,0,0,11929.6,,,
51,487.296,sunny,12:39:00,high,Boudha,Thursday,0,0,1,24852.096,,,
46,176.256,rainy,08:59:00,medium,Godavari,Monday,0,0,0,8107.776,,,
50,428.625,foggy,09:51:00,medium,Balkumari,Friday,0,0,0,21431.25,,,
50,373.248,cloudy,10:28:00,low,Bhaktapur,Tuesday,0,0,0,18662.4,,,
51,337.152,cloudy,11:31:00,high,Kathmandu,Thursday,0,0,1,17194.752,,,
47,188.928,cloudy,03:17:00,low,Durbar Marg,Wednesday,0,0,0,8879.616,,,
48,55.808,foggy,08:17:00,medium,Koteshwor,Wednesday,0,0,0,2678.784,,,
46,290.304,rainy,21:52:00,high,Kirtipur,Saturday,1,0,1,13353.984,,,
54,254.976,rainy,18:54:00,medium,Kirtipur,Monday,0,0,0,13768.704,,,
55,215.04,foggy,13:28:00,medium,Madhyapur Thimi,Friday,0,0,0,11827.2,,,
48,194.048,foggy,20:04:00,medium,Pokhara,Thursday,0,0,0,9314.304,,,
